Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR23501551,2023-02-17 00:33:50,2023-02-16 22:01:55,22753390,6826017000,22753390,300,2197,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501551/SRR23501551.lite.1,SRX19394834,B5932_L4_351351,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789915,SAMN33329112,simple,8839,Anas platyrhynchos,PK2020_re31,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,E65D85B7FE60CA1F0F02367F1E7E0F28,4724017D16AE06D254352CEA6B7D5F73
SRR23501550,2023-02-17 00:33:50,2023-02-16 21:57:13,25039119,7511735700,25039119,300,2339,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501550/SRR23501550.lite.1,SRX19394835,B5933_L4_380380,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789917,SAMN33329113,simple,8839,Anas platyrhynchos,PK2020_re32,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,EA32943EEECBA591856B358545E794B3,99F076E716D3391A049A58DB4FCFEE34
SRR23501549,2023-02-17 00:33:50,2023-02-16 22:00:00,25028355,7508506500,25028355,300,2400,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501549/SRR23501549.lite.1,SRX19394836,B5934_352352_all,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789918,SAMN33329114,simple,8839,Anas platyrhynchos,PK2020_re33,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,10E7D7B346599E3273243C456E23C158,370F2E9E3AD5EEE8695FCC2ADB47886A
SRR23501548,2023-02-17 00:33:50,2023-02-16 22:02:49,26860383,8058114900,26860383,300,2541,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501548/SRR23501548.lite.1,SRX19394837,B5935_L4_353353,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789919,SAMN33329115,simple,8839,Anas platyrhynchos,PK2020_re34,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,1204D12FEBBD5AFAC94474292DA31F0F,819B18BA27C6C9B3529BE1359091ABC3
SRR23501547,2023-02-17 00:33:50,2023-02-16 21:52:23,23188584,6956575200,23188584,300,2181,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501547/SRR23501547.lite.1,SRX19394838,B5936_L4_387387,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789920,SAMN33329116,simple,8839,Anas platyrhynchos,PK2020_re35,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,E89D682C472487C54CD74382B929AED8,ADD22B01E1CBD9E76495E8832A6687AE
SRR23501546,2023-02-17 00:33:50,2023-02-16 21:56:35,23586003,7075800900,23586003,300,2228,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501546/SRR23501546.lite.1,SRX19394839,B5937_356356_all,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789922,SAMN33329117,simple,8839,Anas platyrhynchos,PK2020_re36,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,3B0120661D56F8C60FA8144A45497E99,56A1078B11F012F24B545199464DF2F2
SRR23501545,2023-02-17 00:33:50,2023-02-16 22:00:04,24364786,7309435800,24364786,300,2304,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501545/SRR23501545.lite.1,SRX19394840,B5938_L4_357357,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789921,SAMN33329118,simple,8839,Anas platyrhynchos,PK2020_re37,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,57188B5E514C42BA28F2CB6787283984,56FC85ABD2CCB7C001F4A331A01F6EAA
SRR23501544,2023-02-17 00:33:50,2023-02-16 22:09:14,39481086,11844325800,39481086,300,3709,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501544/SRR23501544.lite.1,SRX19394841,B5941_L3_358358,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789923,SAMN33329119,simple,8839,Anas platyrhynchos,PK2020_re38,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,D978BA48A0F995886839736FD8088AE6,D3D93D4F286CB55D66AC5659AA663E03
SRR23501543,2023-02-17 00:33:50,2023-02-16 22:00:03,28729498,8618849400,28729498,300,2693,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501543/SRR23501543.lite.1,SRX19394842,B5942_L4_386386,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789924,SAMN33329120,simple,8839,Anas platyrhynchos,PK2020_re39,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,58855932127C679A886A4CCE2990C07F,E23B54ED003AEF9B459C3A43096B8CC3
SRR23501552,2023-02-17 00:33:50,2023-02-16 22:02:27,24688187,7406456100,24688187,300,2239,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501552/SRR23501552.lite.1,SRX19394833,B4023_L2_306306,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789914,SAMN33329085,simple,8839,Anas platyrhynchos,PK2020_re4,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,39C94176738321EA003DF7F606A50DB3,57FAED8ED38278F51C2EAEB96C35BD8E
SRR23501542,2023-02-17 00:33:50,2023-02-16 21:56:09,22953869,6886160700,22953869,300,2194,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501542/SRR23501542.lite.1,SRX19394843,B5943_L4_359359,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789925,SAMN33329121,simple,8839,Anas platyrhynchos,PK2020_re40,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,3AB4DD82202BF8AD89A999825323F0C5,F704375BA84BBEAFCBA2DFBA5B34468C
SRR23501540,2023-02-17 00:33:50,2023-02-16 21:59:26,29949867,8984960100,29949867,300,2812,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501540/SRR23501540.lite.1,SRX19394845,B5945_L1_395395,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789926,SAMN33329122,simple,8839,Anas platyrhynchos,PK2020_re41,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,6231F12728C40D32E30CC8A88E12D416,F402EA1E03CECEF78CE2BBC5CADD8B40
SRR23501539,2023-02-17 00:33:50,2023-02-16 21:57:47,23215463,6964638900,23215463,300,2211,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501539/SRR23501539.lite.1,SRX19394846,B5946_L4_360360,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789929,SAMN33329123,simple,8839,Anas platyrhynchos,PK2020_re42,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,9D723604676F394B6C283B1DA696C16F,1C21D857F0164DF5B86F205A38BD8C96
SRR23501538,2023-02-17 00:33:50,2023-02-16 21:59:42,25758983,7727694900,25758983,300,2523,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501538/SRR23501538.lite.1,SRX19394847,B5947_L3_313313,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789928,SAMN33329124,simple,8839,Anas platyrhynchos,PK2020_re43,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,3A829C6EFE1A53568FA190938117C166,CB359D2934EA3963A48B807FF96EFFB0
SRR23501537,2023-02-17 00:33:50,2023-02-16 22:05:43,29838159,8951447700,29838159,300,2870,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501537/SRR23501537.lite.1,SRX19394848,B5948_L4_361361,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789930,SAMN33329125,simple,8839,Anas platyrhynchos,PK2020_re44,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,20D8C654FD516600D0015D5E7D0EB526,E53226EC6F70C4E950E9D7D6ADDF7E20
SRR23501536,2023-02-17 00:33:50,2023-02-16 22:04:12,24412216,7323664800,24412216,300,2347,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501536/SRR23501536.lite.1,SRX19394849,B5949_363363_all,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789931,SAMN33329126,simple,8839,Anas platyrhynchos,PK2020_re45,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,BB46A8D1EF1575391FC6933A1582F1A4,D4395CBE5F2A7419A40A2B2EFEBB6EB8
SRR23501535,2023-02-17 00:33:50,2023-02-16 22:20:24,32085321,9625596300,32085321,300,3238,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501535/SRR23501535.lite.1,SRX19394850,B5950_L2_303303,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789932,SAMN33329127,simple,8839,Anas platyrhynchos,PK2020_re46,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,F521135B997EB57CE20F3CAB47CF4FF1,4ACAC6953FD9C24A1C87CFA245B978AF
SRR23501534,2023-02-17 00:33:50,2023-02-16 21:56:22,24099980,7229994000,24099980,300,2226,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501534/SRR23501534.lite.1,SRX19394851,B5952_364364_all,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789933,SAMN33329128,simple,8839,Anas platyrhynchos,PK2020_re47,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,71D29109DC1D1E8B7549BE8F641D0C4A,D888484BB4B43C5B264707B1B887E281
SRR23501533,2023-02-17 00:33:50,2023-02-16 22:04:52,26284576,7885372800,26284576,300,2512,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501533/SRR23501533.lite.1,SRX19394852,B5953_L4_365365,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789934,SAMN33329129,simple,8839,Anas platyrhynchos,PK2020_re48,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,2CA98246C3D2B812556AECBE29802AEC,087DCB0A359E7EBFB66BA565871BCA09
SRR23501532,2023-02-17 00:33:50,2023-02-16 21:51:43,20844575,6253372500,20844575,300,2061,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501532/SRR23501532.lite.1,SRX19394853,B5954_L4_388388,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789935,SAMN33329130,simple,8839,Anas platyrhynchos,PK2020_re49,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,6CB753D48513022CF8ED5871C2460902,03ABA96DF324615A4DE18BAAEA28A16F
SRR23501541,2023-02-17 00:33:50,2023-02-16 21:57:30,21208263,6362478900,21208263,300,2034,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501541/SRR23501541.lite.1,SRX19394844,B4024_L2_307307,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789927,SAMN33329086,simple,8839,Anas platyrhynchos,PK2020_re5,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,1C7D7082858E699D1AE16F8D7CCDABC7,CD03A39F3CAE2DA5D0F104C9015F553B
SRR23501531,2023-02-17 00:33:50,2023-02-16 21:56:23,23226047,6967814100,23226047,300,2189,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501531/SRR23501531.lite.1,SRX19394854,B5955_366366_all,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789936,SAMN33329131,simple,8839,Anas platyrhynchos,PK2020_re50,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,817FB216A3CC2D4D8434E83D3D41BBEF,4C82568F5EEEA940ADE6793A6039BE37
SRR23501529,2023-02-17 00:33:50,2023-02-16 22:02:11,24457209,7337162700,24457209,300,2292,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501529/SRR23501529.lite.1,SRX19394856,B5956_368368_all,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789938,SAMN33329132,simple,8839,Anas platyrhynchos,PK2020_re51,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,86D396AC6A0291182D7C1DB9F7EDFF2C,2A721633CE2EE3964D7CEE20AD318D2E
SRR23501528,2023-02-17 00:33:50,2023-02-16 21:59:21,24545264,7363579200,24545264,300,2294,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501528/SRR23501528.lite.1,SRX19394857,B5957_369369_all,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789940,SAMN33329133,simple,8839,Anas platyrhynchos,PK2020_re52,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,82F9F51AB19823C9FCDF2DD37D3C7B7C,B5EEE9EFC16AAC8F729F6A12E42FF1E0
SRR23501527,2023-02-17 00:33:50,2023-02-16 22:17:15,40658217,12197465100,40658217,300,3782,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501527/SRR23501527.lite.1,SRX19394858,B5959_L3_370370,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789939,SAMN33329134,simple,8839,Anas platyrhynchos,PK2020_re53,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,8855FE88131EE926F1AD9CE35303C23F,99A1836D33E0D79AEE183F5BC1AB9824
SRR23501526,2023-02-17 00:33:50,2023-02-16 21:56:36,22304064,6691219200,22304064,300,2154,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501526/SRR23501526.lite.1,SRX19394859,B5960_L4_371371,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789943,SAMN33329135,simple,8839,Anas platyrhynchos,PK2020_re54,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,9EE3D79258E729B2048BBB5774341360,7FAC3C46B832162BE8880CF131C89EF3
SRR23501525,2023-02-17 00:33:50,2023-02-16 21:53:22,20099515,6029854500,20099515,300,1946,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501525/SRR23501525.lite.1,SRX19394860,B5961_L4_372372,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789941,SAMN33329136,simple,8839,Anas platyrhynchos,PK2020_re55,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,9068779EBE8B4832E2D1330FE436D84E,7B315747A4D77A4FAB47117853A98EAE
SRR23501524,2023-02-17 00:33:50,2023-02-16 21:57:25,21325376,6397612800,21325376,300,2027,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501524/SRR23501524.lite.1,SRX19394861,B5962_L4_373373,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789942,SAMN33329137,simple,8839,Anas platyrhynchos,PK2020_re56,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,238CD060D8F56E1BB6E736ED2A7469CC,9204D79F34A903FE06115DCAF1A6163E
SRR23501523,2023-02-17 00:33:50,2023-02-16 22:01:06,23078169,6923450700,23078169,300,2177,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501523/SRR23501523.lite.1,SRX19394862,B5965_L2_374374,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789944,SAMN33329138,simple,8839,Anas platyrhynchos,PK2020_re57,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,B7F004C308DE0213A5408AEB4E7E64EE,5DD52491791FDE9CD5B1C03AF938ED86
SRR23501522,2023-02-17 00:33:50,2023-02-16 21:56:28,23643178,7092953400,23643178,300,2236,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501522/SRR23501522.lite.1,SRX19394863,B5966_375375_all,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789945,SAMN33329139,simple,8839,Anas platyrhynchos,PK2020_re58,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,B0319BC31FE216302D9E33574CC006BA,49FB94BC63B187BC0A9E061E9E21A53F
SRR23501521,2023-02-17 00:33:50,2023-02-16 21:56:09,39905201,11971560300,39905201,300,3745,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501521/SRR23501521.lite.1,SRX19394864,B5967_L3_376376,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789948,SAMN33329140,simple,8839,Anas platyrhynchos,PK2020_re59,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,742ED1F6ACF8DEFA0FECCA6FA909FCDC,83E1B0EC2C162083AF07661E1D47E121
SRR23501530,2023-02-17 00:33:50,2023-02-16 22:03:53,25299558,7589867400,25299558,300,2420,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501530/SRR23501530.lite.1,SRX19394855,B5756_L4_311311,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789937,SAMN33329087,simple,8839,Anas platyrhynchos,PK2020_re6,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,D2609C1713F70A6C09AB82FBA8DD56C0,BA1B8F87CD59B501A32E1AE35F547F4F
SRR23501520,2023-02-17 00:33:50,2023-02-16 21:51:58,23489338,7046801400,23489338,300,2217,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501520/SRR23501520.lite.1,SRX19394865,B5968_377377_all,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789946,SAMN33329141,simple,8839,Anas platyrhynchos,PK2020_re60,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,05009B6340A7F3196F8CE30FC5BAC550,5543C0B39F6420EAE139221D2B120A94
SRR23501518,2023-02-17 00:33:50,2023-02-16 22:10:13,36114632,10834389600,36114632,300,3356,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501518/SRR23501518.lite.1,SRX19394867,B5969_L3_378378,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789949,SAMN33329142,simple,8839,Anas platyrhynchos,PK2020_re61,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,F4A0F30BE5430A65FC791F713D410A4A,CCC88B72B27F738B7E2A18FAFF254F32
SRR23501679,2023-02-17 00:33:50,2023-02-16 22:33:01,25263581,7579074300,25263581,300,2404,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501679/SRR23501679.lite.1,SRX19394918,B7778_L3_159159,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789995,SAMN33329195,simple,8839,Anas platyrhynchos,PK2020_re62,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591801,,public,7023759BBD8C27D466B7FC5E5AB19900,465364B867A9495320E92982FED94133
SRR23501678,2023-02-17 00:33:50,2023-02-16 22:31:39,24942735,7482820500,24942735,300,2322,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501678/SRR23501678.lite.1,SRX19394919,B7779_L3_160160,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789996,SAMN33329196,simple,8839,Anas platyrhynchos,PK2020_re63,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591801,,public,E102A68675B4545C70D01E5C6024940E,7E095B44092C934066E43E1CD918B77F
SRR23501667,2023-02-17 00:33:50,2023-02-16 22:33:23,27970505,8391151500,27970505,300,2583,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501667/SRR23501667.lite.1,SRX19394930,B7780_L3_161161,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16790007,SAMN33329197,simple,8839,Anas platyrhynchos,PK2020_re64,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591801,,public,1E6F4D5E33EBFD1F358BD1FB043D554B,DE5BEE08A361F1AA2AB59F52F7B6BAC9
SRR23501519,2023-02-17 00:33:50,2023-02-16 22:00:25,21741924,6522577200,21741924,300,2071,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501519/SRR23501519.lite.1,SRX19394866,B5757_L4_312312,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789947,SAMN33329088,simple,8839,Anas platyrhynchos,PK2020_re7,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591794,,public,477F6F474696B21BF088EFB0ADDA7E3C,247FA6ED6A05F40B44F40C27D812271A
SRR23501677,2023-02-17 00:33:50,2023-02-16 22:28:56,22947496,6884248800,22947496,300,2170,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501677/SRR23501677.lite.1,SRX19394920,B7788_L3_170170,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789997,SAMN33329205,simple,8839,Anas platyrhynchos,PK2020_re72,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591801,,public,694121C96BB43082150C64C936C646F1,E2686D94003F0599E7422D38380013B2
SRR23501676,2023-02-17 00:33:50,2023-02-16 22:37:49,34600858,10380257400,34600858,300,3372,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-3/SRR023/23501/SRR23501676/SRR23501676.lite.1,SRX19394921,B7789_L1_171171,WGS,PCR,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP422362,PRJNA921894,,921894,SRS16789998,SAMN33329206,simple,8839,Anas platyrhynchos,PK2020_re73,,,,,not determined,,no,,,,,CHINA AGRICULTURAL UNIVERSITY,SRA1591801,,public,89B13BFA0455857CD935D43281103B28,42DF8593A09E1BF3EC90439AE558070F
